"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDU52","OUT046",2402.04150390625
"DRK47","OUT017",3993.70483398438
"NCL30","OUT017",2014.767578125
"FDN22","OUT035",4016.50659179688
"NCF30","OUT027",3373.20336914062
"FDK03","OUT035",4192.00390625
"FDT45","OUT017",861.068420410156
"NCC54","OUT027",5399.458984375
"FDP08","OUT018",2917.8251953125
"FDU44","OUT046",2623.45678710938
"DRG39","OUT035",801.167114257812
"FDU32","OUT049",1953.40576171875
"FDY27","OUT049",2968.35180664062
"NCP54","OUT013",2001.306640625
"NCZ41","OUT049",1969.95825195312
"DRL49","OUT013",2333.33935546875
"FDI05","OUT018",1186.61889648438
"FDY56","OUT045",4018.92041015625
"DRC13","OUT013",1861.34118652344
"NCV29","OUT017",3102.79516601562
"FDR24","OUT049",1280.18005371094
"FDZ34","OUT018",2959.55200195312
"FDP37","OUT035",1949.92736816406
"FDX08","OUT027",4865.14990234375
"FDS57","OUT045",2271.92309570312
"NCG18","OUT049",1730.22827148438
"FDK25","OUT018",2656.95947265625
"FDH53","OUT049",1311.41967773438
"DRI59","OUT018",3211.87377929688
"FDA52","OUT046",2845.65747070312
"FDT20","OUT010",109.215835571289
"FDE36","OUT019",542.139831542969
"FDI24","OUT017",2802.68408203125
"FDB28","OUT018",2925.45288085938
"FDV11","OUT017",2677.71997070312
"FDP01","OUT046",2280.05078125
"FDD34","OUT027",3891.25756835938
"FDJ50","OUT027",1389.78442382812
"FDZ44","OUT013",1709.22668457031
"DRO59","OUT035",1316.26733398438
"DRB48","OUT045",640.865234375
"FDR21","OUT018",2609.99536132812
"NCE42","OUT010",815.262939453125
"FDO23","OUT046",1429.24340820312
"NCE30","OUT018",3115.58227539062
"FDQ22","OUT035",615.390686035156
"FDY01","OUT045",1813.31640625
"FDS08","OUT017",2755.40551757812
"FDG28","OUT018",3221.82080078125
"FDQ51","OUT018",627.899963378906
"FDB05","OUT017",3660.6953125
"FDO56","OUT049",1900.21435546875
"FDE02","OUT018",1316.66198730469
"FDN45","OUT017",3813.30395507812
"FDS09","OUT013",732.793273925781
"NCA54","OUT018",2628.18115234375
"FDP09","OUT010",589.354736328125
"FDC53","OUT045",1483.18115234375
"NCM55","OUT017",3085.9892578125
"FDL09","OUT018",2581.54077148438
"FDA11","OUT019",261.716644287109
"FDA50","OUT045",1461.68994140625
"FDC23","OUT017",3404.99438476562
"FDE22","OUT049",2590.0830078125
"FDD23","OUT046",3202.1513671875
"NCA29","OUT049",2859.08422851562
"FDK38","OUT046",2350.9072265625
"DRC13","OUT046",1872.96337890625
"NCP43","OUT049",2929.80639648438
"FDX28","OUT049",1564.51293945312
"FDF08","OUT049",1402.3798828125
"FDZ33","OUT046",2291.86645507812
"FDD10","OUT049",2717.77319335938
"FDO58","OUT017",2592.81591796875
"FDI50","OUT017",3885.95654296875
"FDO58","OUT045",2462.58715820312
"FDX08","OUT013",3108.666015625
"NCK17","OUT010",121.58952331543
"FDF39","OUT035",4450.4013671875
"FDU45","OUT010",277.840118408203
"NCJ18","OUT018",1631.1513671875
"DRC27","OUT019",614.869873046875
"DRC25","OUT035",1481.9521484375
"FDU59","OUT035",2295.1201171875
"FDU28","OUT035",3125.2001953125
"NCP30","OUT046",628.442810058594
"FDB39","OUT018",697.270690917969
"FDE41","OUT013",1381.32922363281
"DRH11","OUT010",148.150787353516
"FDA58","OUT045",3662.26635742188
"FDU50","OUT046",1833.20385742188
"FDM34","OUT013",1984.61206054688
"FDM44","OUT027",2572.09643554688
"FDR39","OUT045",2769.275390625
"FDM25","OUT045",2593.24633789062
"FDQ49","OUT049",2484.17944335938
"DRH25","OUT018",655.36181640625
"FDM09","OUT027",4406.59619140625
"FDL44","OUT019",485.548370361328
"NCR42","OUT018",494.107635498047
"DRL59","OUT046",777.920837402344
"FDX43","OUT013",2540.67944335938
"DRK47","OUT010",603.532104492188
"FDU48","OUT018",1616.27307128906
"FDY12","OUT045",763.073486328125
"NCN43","OUT018",1625.00732421875
"NCM55","OUT018",2751.74926757812
"FDQ21","OUT027",3184.09008789062
"FDX13","OUT035",4096.55517578125
"NCK30","OUT027",5542.38427734375
"FDG20","OUT049",2852.75268554688
"DRG27","OUT017",671.546752929688
"FDY14","OUT018",3650.9482421875
"FDP59","OUT035",1483.037109375
"FDU60","OUT017",2786.58129882812
"NCC18","OUT019",411.022064208984
"DRJ39","OUT017",3743.81518554688
"FDS07","OUT049",1866.1376953125
"FDM08","OUT027",5532.52783203125
"FDP51","OUT045",1962.35266113281
"FDU16","OUT035",1241.27478027344
"FDH12","OUT013",1662.73181152344
"DRE48","OUT010",574.699768066406
"NCL42","OUT027",5366.47021484375
"FDR21","OUT045",2615.57421875
"NCW29","OUT035",2019.55383300781
"FDO11","OUT013",4087.20385742188
"NCM31","OUT049",2501.84399414062
"FDV35","OUT019",287.594543457031
"FDF58","OUT017",1011.94604492188
"NCE43","OUT049",2942.95849609375
"FDA02","OUT035",2594.02563476562
"DRL37","OUT010",123.423416137695
"FDR24","OUT018",1152.01940917969
"FDW59","OUT049",1336.31066894531
"FDS22","OUT049",673.308898925781
"FDW24","OUT017",805.344421386719
"FDU24","OUT035",1543.78967285156
"FDA21","OUT027",5183.61083984375
"FDH58","OUT027",2946.10083007812
"FDW36","OUT018",1392.89953613281
"FDI45","OUT027",4887.5185546875
"FDU01","OUT018",2598.80078125
"FDF35","OUT027",2533.83569335938
"FDU43","OUT019",593.997192382812
"FDE24","OUT019",325.323577880859
"FDK50","OUT049",2558.97509765625
"FDG31","OUT045",905.885803222656
"FDC60","OUT045",1618.21032714844
"FDL36","OUT013",1391.42761230469
"FDP21","OUT013",2965.8076171875
"FDW16","OUT045",1268.61413574219
"FDX02","OUT017",3985.09301757812
"FDQ58","OUT027",3490.064453125
"FDT51","OUT046",1661.78393554688
"FDD59","OUT049",1303.06262207031
"NCM42","OUT018",1587.19091796875
"FDA57","OUT018",486.116363525391
"FDZ48","OUT035",1723.00952148438
"FDE46","OUT045",2271.56811523438
"NCZ30","OUT019",342.662200927734
"FDB56","OUT017",2960.19946289062
"FDA25","OUT027",2629.87060546875
"FDD20","OUT013",2090.53125
"FDL25","OUT013",1501.62854003906
"NCO18","OUT049",2959.69018554688
"FDJ45","OUT017",568.592895507812
"FDR12","OUT035",2945.92919921875
"NCF19","OUT010",138.535049438477
"FDK25","OUT046",2625.5908203125
"NCR17","OUT046",1872.9541015625
"FDC52","OUT046",2417.51513671875
"NCA54","OUT017",2892.25463867188
"FDR45","OUT010",620.722473144531
"NCM19","OUT049",1896.00170898438
"FDF39","OUT027",5520.970703125
"FDX23","OUT049",1543.80944824219
"FDD58","OUT027",2711.85668945312
"FDX28","OUT013",1675.27746582031
"NCD31","OUT013",2638.12133789062
"FDU57","OUT018",2238.72338867188
"FDI27","OUT046",747.789428710938
"NCM42","OUT046",1703.3828125
"FDD32","OUT027",2255.35620117188
"FDI34","OUT013",3677.89086914062
"NCM29","OUT049",2036.10754394531
"FDG46","OUT018",1513.01098632812
"DRC01","OUT010",163.361572265625
"FDB15","OUT027",5452.51171875
"NCA17","OUT027",3592.56591796875
"FDF10","OUT046",2536.31909179688
"FDR26","OUT027",4027.27905273438
"FDI02","OUT049",1749.02124023438
"NCM54","OUT010",312.500152587891
"FDF14","OUT013",2376.64086914062
"FDJ33","OUT010",298.848846435547
"FDM20","OUT035",3958.97509765625
"FDC03","OUT027",5056.01953125
"NCX05","OUT046",1885.04443359375
"NCM41","OUT027",2542.6142578125
"NCU29","OUT010",477.345367431641
"FDQ59","OUT017",1362.58996582031
"FDH46","OUT010",224.485717773438
"FDH09","OUT013",681.988098144531
"NCD06","OUT045",744.446044921875
"FDC15","OUT035",2443.62036132812
"DRD37","OUT027",1053.24926757812
"FDT28","OUT027",3997.29760742188
"FDR28","OUT027",4260.404296875
"FDT38","OUT017",1293.16748046875
"FDV34","OUT027",2088.22387695312
"FDY52","OUT035",984.41552734375
"FDB34","OUT013",1369.41394042969
"DRL23","OUT018",1505.12854003906
"DRB24","OUT046",2360.06225585938
"FDJ50","OUT046",838.685852050781
"FDQ49","OUT035",2435.21875
"FDP20","OUT035",1989.12658691406
"FDV19","OUT027",4635.830078125
"NCR54","OUT045",2851.41186523438
"FDO09","OUT010",582.455139160156
"FDS57","OUT018",2042.35803222656
"FDN10","OUT049",1877.49438476562
"FDV23","OUT049",1959.7138671875
"FDY28","OUT049",3718.69921875
"DRG51","OUT013",2621.74438476562
"FDD45","OUT019",259.186218261719
"NCL18","OUT027",4844.037109375
"NCM29","OUT013",1965.07434082031
"FDF17","OUT027",5534.68359375
"FDE22","OUT017",2633.91333007812
"FDQ22","OUT017",631.057495117188
"FDS01","OUT013",2985.16577148438
"FDW35","OUT027",761.264404296875
"FDJ33","OUT046",1940.54089355469
"NCF54","OUT035",2827.99169921875
"FDE09","OUT013",1538.65014648438
"NCE06","OUT045",2238.82836914062
"DRH49","OUT049",1242.861328125
"FDY43","OUT045",2743.6376953125
"NCT05","OUT017",4259.3095703125
"FDZ34","OUT045",3186.27880859375
"FDL38","OUT017",1419.40270996094
"FDZ31","OUT017",3125.93872070312
"FDR14","OUT035",852.078186035156
"NCN54","OUT049",1244.39147949219
"NCC42","OUT027",3527.14501953125
"FDK08","OUT017",1643.88244628906
"FDP59","OUT013",1492.80297851562
"FDV22","OUT035",2812.35327148438
"FDD33","OUT035",3584.93774414062
"DRE60","OUT027",5377.13916015625
"FDK52","OUT046",3601.92993164062
"FDA02","OUT017",2402.380859375
"FDM56","OUT049",1636.66711425781
"FDE57","OUT035",2291.56860351562
"FDM32","OUT045",1307.57165527344
"NCQ30","OUT027",3072.65795898438
"FDQ27","OUT027",2152.06982421875
"FDT60","OUT027",3084.01977539062
"FDU43","OUT049",3828.18725585938
"NCO55","OUT035",1667.87109375
"FDG02","OUT045",2663.8212890625
"FDJ28","OUT013",3050.10009765625
"FDP40","OUT045",1751.59558105469
"FDJ38","OUT045",2893.37133789062
"NCC54","OUT017",3938.42504882812
"NCZ41","OUT046",1959.72058105469
"FDK38","OUT019",379.95166015625
"FDU52","OUT013",2401.02954101562
"FDC40","OUT046",1193.22290039062
"NCR30","OUT017",1234.55249023438
"NCN18","OUT017",1662.61071777344
"FDB50","OUT035",1317.49365234375
"FDG04","OUT013",2993.17504882812
"FDR26","OUT035",2759.3017578125
"NCT17","OUT018",2824.5263671875
"FDX35","OUT027",4053.7890625
"FDS12","OUT046",1949.64147949219
"NCZ29","OUT027",3066.29956054688
"FDB38","OUT010",603.966369628906
"FDP12","OUT013",602.588562011719
"FDP22","OUT046",758.895751953125
"FDS26","OUT018",3904.84643554688
"FDR52","OUT046",3033.15307617188
"DRJ13","OUT046",2616.9111328125
"FDU48","OUT027",3186.8232421875
"FDE29","OUT035",906.954833984375
"NCT29","OUT049",1976.77978515625
"DRK37","OUT018",2873.30151367188
"FDK55","OUT046",1291.96301269531
"FDR07","OUT046",1425.03967285156
"FDO21","OUT027",4611.9677734375
"FDK46","OUT049",4024.89086914062
"FDB12","OUT045",1607.01342773438
"FDT31","OUT027",4744.19580078125
"FDJ33","OUT045",1875.6005859375
"FDC26","OUT027",3067.85668945312
"NCQ02","OUT045",2837.99291992188
"FDP08","OUT010",558.281372070312
"FDB11","OUT027",5026.93115234375
"FDV55","OUT013",2351.29516601562
"FDW20","OUT049",2058.52416992188
"NCJ18","OUT019",318.659149169922
"FDC41","OUT018",1054.02697753906
"FDE14","OUT027",2575.3779296875
"FDG35","OUT013",2655.14990234375
"FDF45","OUT035",899.352722167969
"FDS19","OUT027",2143.83081054688
"FDS58","OUT019",528.466003417969
"FDA26","OUT017",3912.896484375
"FDM32","OUT049",1264.03015136719
"FDL45","OUT046",2023.80151367188
"FDZ55","OUT049",2693.79052734375
"FDY37","OUT049",2247.75463867188
"FDO46","OUT046",2703.6943359375
"FDQ60","OUT046",1931.83813476562
"FDA19","OUT018",1617.73400878906
"FDL15","OUT046",2292.28051757812
"FDM10","OUT018",2758.037109375
"NCL05","OUT017",670.081909179688
"DRK49","OUT010",106.235633850098
"NCE18","OUT027",5665.86767578125
"FDG40","OUT049",620.563415527344
"DRI59","OUT045",3921.79516601562
"FDK28","OUT035",3940.77001953125
"NCD06","OUT019",128.025177001953
"FDO11","OUT019",401.841339111328
"FDK27","OUT046",1720.49670410156
"FDT43","OUT027",1314.22705078125
"FDD38","OUT018",1507.79345703125
"FDA16","OUT049",3614.53100585938
"FDL14","OUT027",3827.28857421875
"NCM17","OUT049",711.89501953125
"FDD20","OUT045",2037.21325683594
"FDA40","OUT045",1265.89892578125
"FDL43","OUT045",1283.11572265625
"FDV15","OUT045",1631.11804199219
"FDE52","OUT046",1348.70031738281
"NCL17","OUT010",400.671600341797
"NCJ31","OUT045",3501.4267578125
"FDR60","OUT045",1205.23754882812
"NCA18","OUT035",1835.79248046875
"FDS21","OUT027",1614.40124511719
"FDW09","OUT035",1332.80114746094
"FDL26","OUT035",2578.79443359375
"FDS47","OUT018",1190.67578125
"FDC39","OUT046",3334.98681640625
"FDT51","OUT035",1734.07897949219
"FDK40","OUT035",4248.052734375
"NCG19","OUT045",3371.15795898438
"FDZ07","OUT046",933.108215332031
"FDF08","OUT027",2317.84423828125
"FDO04","OUT013",714.445617675781
"FDK41","OUT018",1159.06872558594
"FDP15","OUT049",3940.31982421875
"NCD43","OUT018",1441.41931152344
"NCP18","OUT013",2385.48022460938
"FDZ51","OUT046",1497.48315429688
"DRH13","OUT035",1612.60205078125
"FDF38","OUT045",659.773254394531
"NCI43","OUT045",692.680358886719
"FDM38","OUT027",1862.3203125
"FDS03","OUT013",905.437683105469
"DRJ47","OUT017",2782.61181640625
"FDT50","OUT010",232.348220825195
"FDV02","OUT046",2788.21069335938
"NCG18","OUT017",1720.23486328125
"FDW52","OUT046",2687.39379882812
"FDS40","OUT035",633.282409667969
"FDN31","OUT017",3008.48095703125
"FDA37","OUT045",1778.78039550781
"FDA15","OUT046",3857.76000976562
"FDL39","OUT046",3008.5478515625
"FDJ53","OUT045",1884.53588867188
"FDX22","OUT013",3696.943359375
"NCZ42","OUT045",3689.5908203125
"FDD56","OUT027",4601.55322265625
"FDD40","OUT017",3158.89086914062
"FDS50","OUT013",3815.6318359375
"NCN14","OUT013",2981.57495117188
"FDT15","OUT013",3066.0166015625
"NCS18","OUT027",2546.95166015625
"NCO26","OUT010",294.582611083984
"FDF58","OUT018",804.444458007812
"NCB19","OUT013",1414.12451171875
"FDH26","OUT017",2241.26342773438
"DRB24","OUT027",3644.009765625
"FDA49","OUT018",1171.14477539062
"FDB32","OUT045",1425.65625
"FDI36","OUT017",3064.64331054688
"NCA17","OUT010",378.942749023438
"FDH22","OUT013",1946.20251464844
"NCM26","OUT018",2133.76708984375
"FDT15","OUT027",5260.9501953125
"FDB16","OUT018",1198.2978515625
"NCP54","OUT027",3176.36450195312
"FDJ36","OUT013",1611.94470214844
"FDO28","OUT045",1881.91955566406
"FDU09","OUT013",801.142272949219
"FDF29","OUT017",2079.83154296875
"FDY08","OUT013",2262.95190429688
"DRJ59","OUT018",442.319671630859
"FDT23","OUT027",2242.67016601562
"FDU15","OUT018",464.1826171875
"FDT47","OUT013",1720.68969726562
"FDI53","OUT019",456.277465820312
"FDR59","OUT018",3601.7734375
"FDD53","OUT035",655.3662109375
"FDY51","OUT017",3554.55151367188
"FDT04","OUT049",649.097473144531
"FDU51","OUT049",2820.01904296875
"FDG14","OUT035",2527.06323242188
"NCU06","OUT045",3633.29296875
"DRG25","OUT046",3150.2431640625
"DRH49","OUT035",1323.60461425781
"FDN15","OUT035",2326.35620117188
"FDL43","OUT018",1100.61071777344
"NCT18","OUT049",3200.095703125
"NCB31","OUT013",3902.64331054688
"FDK57","OUT035",1932.51696777344
"FDY04","OUT019",464.800140380859
"NCP54","OUT046",2012.92883300781
"FDF41","OUT013",3824.48657226562
"FDM01","OUT045",1587.48071289062
"FDW03","OUT045",1750.48974609375
"FDF28","OUT045",1891.96997070312
"FDY37","OUT017",2327.81860351562
"FDQ03","OUT017",3941.62451171875
"FDP51","OUT027",2976.708984375
"FDJ40","OUT017",1739.05749511719
"FDC32","OUT049",1413.84338378906
"DRI49","OUT027",2060.22021484375
"NCW54","OUT017",878.811889648438
"FDF09","OUT017",588.226623535156
"FDP45","OUT018",3227.896484375
"DRJ23","OUT018",2611.77319335938
"FDS59","OUT017",1756.00793457031
"FDY08","OUT046",2232.46411132812
"FDX16","OUT049",2361.7666015625
"FDY16","OUT018",2563.17724609375
"FDK32","OUT035",2600.27685546875
"FDQ22","OUT013",622.160766601562
"NCC31","OUT018",2186.08837890625
"FDG58","OUT049",2455.79370117188
"DRF48","OUT013",3034.25610351562
"DRH36","OUT049",1123.17456054688
"NCR30","OUT035",1234.55249023438
"FDB03","OUT019",583.314025878906
"FDZ28","OUT027",3006.419921875
"FDR35","OUT017",3104.94311523438
"DRD15","OUT027",5604.88720703125
"FDJ33","OUT019",323.107116699219
"FDA56","OUT010",216.704360961914
"FDP56","OUT046",769.675720214844
"NCT30","OUT046",756.281677246094
"FDK15","OUT017",1663.67065429688
"FDH44","OUT018",2097.81811523438
"FDV01","OUT013",2342.18896484375
"DRG03","OUT017",2588.66577148438
"FDG50","OUT027",2541.22802734375
"FDR16","OUT010",630.274841308594
"FDZ60","OUT046",1403.06384277344
"DRG03","OUT045",2394.91772460938
"FDS56","OUT018",3806.36645507812
"FDU33","OUT045",776.467529296875
"DRD27","OUT035",1379.08093261719
"FDW22","OUT046",3614.421875
"DRA24","OUT045",2578.74145507812
"FDF38","OUT049",676.622009277344
"FDX48","OUT013",2441.52514648438
"FDS58","OUT018",2411.4150390625
"FDC32","OUT046",1403.60571289062
"NCQ29","OUT045",3813.89965820312
"DRK39","OUT018",1180.72204589844
"NCS38","OUT017",1871.82861328125
"DRO47","OUT013",1734.97351074219
"DRG27","OUT027",1105.74194335938
"FDC57","OUT027",5358.98681640625
"FDS55","OUT046",2372.53002929688
"NCJ06","OUT018",1668.01196289062
"FDO01","OUT019",319.250732421875
"NCM55","OUT045",2918.44384765625
"FDC52","OUT049",2466.244140625
"FDQ15","OUT045",1326.4345703125
"NCT30","OUT027",1442.21984863281
"NCR42","OUT027",1053.69592285156
"FDD28","OUT035",866.590209960938
"FDQ34","OUT049",1654.755859375
"FDZ12","OUT027",3846.009765625
"DRE13","OUT019",236.538375854492
"NCN07","OUT019",289.984252929688
"FDM28","OUT035",3079.29370117188
"FDI10","OUT017",2667.36474609375
"FDQ25","OUT013",2770.38916015625
"FDA38","OUT010",764.39501953125
"DRI13","OUT049",3651.70825195312
"FDY20","OUT027",2480.88232421875
"NCZ53","OUT035",3117.49853515625
"NCM31","OUT013",2481.7412109375
"DRB01","OUT017",2926.16259765625
"DRF37","OUT046",3789.15844726562
"NCF42","OUT049",2781.6298828125
"FDF16","OUT018",2056.509765625
"FDB41","OUT013",713.954223632812
"FDR34","OUT013",3889.22509765625
"FDR15","OUT018",2175.33422851562
"NCV42","OUT019",323.639068603516
"FDW51","OUT035",3669.07739257812
"FDU36","OUT017",1669.52966308594
"FDX60","OUT049",1289.43994140625
"FDY03","OUT035",1991.80749511719
"FDW55","OUT045",3576.41967773438
"FDT01","OUT010",625.402648925781
"FDG58","OUT013",2419.96337890625
"FDK21","OUT017",4374.7978515625
"NCS41","OUT019",513.407775878906
"FDS10","OUT045",2928.40625
"NCT53","OUT046",2507.40576171875
"FDJ28","OUT018",2719.49755859375
"FDX44","OUT045",1387.97839355469
"FDT20","OUT018",495.534210205078
"FDO44","OUT017",1635.11413574219
"NCX17","OUT049",3256.48095703125
"FDY01","OUT017",1944.83874511719
"FDJ12","OUT027",5602.9853515625
"DRK35","OUT018",479.6552734375
"FDD47","OUT019",358.134155273438
"NCM53","OUT035",1610.83935546875
"FDO45","OUT013",1332.48913574219
"NCM42","OUT010",315.326110839844
"FDE04","OUT046",2848.58862304688
"NCI30","OUT027",5622.28369140625
"FDZ19","OUT013",2688.39770507812
"FDW57","OUT013",3010.89184570312
"FDA25","OUT013",1699.92578125
"FDT22","OUT046",851.897827148438
"FDP51","OUT013",1899.73779296875
"FDD48","OUT027",3070.93872070312
"FDY39","OUT035",3380.6630859375
"FDO48","OUT010",658.540710449219
"FDD23","OUT027",5160.10791015625
"DRN35","OUT027",1093.07800292969
"FDT01","OUT035",3715.61499023438
"FDC20","OUT010",156.647094726562
"DRJ35","OUT035",965.788330078125
"FDB32","OUT046",1390.05639648438
"FDL24","OUT046",2846.50463867188
"NCV42","OUT035",1839.10668945312
"FDZ46","OUT046",1627.39428710938
"FDC15","OUT013",2345.95874023438
"FDD08","OUT019",85.6652221679688
"FDY50","OUT049",1448.63000488281
"FDD36","OUT013",1969.40893554688
"FDG57","OUT027",1434.20324707031
"FDL21","OUT018",473.661102294922
"FDN16","OUT027",2508.5400390625
